ID,cue,associations,num_associations,cue_weight,associations_mean_weight,candidates,candidates_connectivity_data,candidates_connectivity_score,solvers_jaccard_mean,solvers_jaccard_std
0,baptism,"[""water"", ""church"", ""baby""]",3,102,34.0,"[""water"", ""church"", ""piece"", ""monk"", ""baby""]","[{""alternative_cue"": ""baptize"", ""alternative_cue_novel_associations"": [""church"", ""baby"", ""water""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""cloister"", ""alternative_cue_novel_associations"": [""church"", ""monk""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""abbey"", ""alternative_cue_novel_associations"": [""church"", ""monk""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""baptist"", ""alternative_cue_novel_associations"": [""church"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bottle"", ""alternative_cue_novel_associations"": [""baby"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""monastery"", ""alternative_cue_novel_associations"": [""church"", ""monk""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""friar"", ""alternative_cue_novel_associations"": [""church"", ""monk""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tadpole"", ""alternative_cue_novel_associations"": [""baby"", ""water""], ""num_alternative_cue_novel_associations"": 2}]",4,0.8333333333333334,0.24
129,rake,"[""leaves"", ""garden"", ""fall""]",3,101,33.666666666666664,"[""paddle"", ""garden"", ""butterfly"", ""fall"", ""leaves""]","[{""alternative_cue"": ""autumn"", ""alternative_cue_novel_associations"": [""leaves"", ""fall""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""october"", ""alternative_cue_novel_associations"": [""leaves"", ""fall""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""foliage"", ""alternative_cue_novel_associations"": [""leaves"", ""fall""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""november"", ""alternative_cue_novel_associations"": [""leaves"", ""fall""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""compost"", ""alternative_cue_novel_associations"": [""garden"", ""leaves""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
821,christ,"[""cross"", ""church""]",2,114,16.5,"[""church"", ""streets"", ""groceries"", ""crowd"", ""cross""]","[{""alternative_cue"": ""masses"", ""alternative_cue_novel_associations"": [""church"", ""crowd""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""crucifix"", ""alternative_cue_novel_associations"": [""church"", ""cross""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""christianity"", ""alternative_cue_novel_associations"": [""church"", ""cross""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
1207,cymbal,"[""drums"", ""music"", ""orchestra"", ""band""]",4,61,15.25,"[""music"", ""spa"", ""band"", ""stove"", ""orchestra"", ""drums""]","[{""alternative_cue"": ""clarinet"", ""alternative_cue_novel_associations"": [""orchestra"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""drumstick"", ""alternative_cue_novel_associations"": [""drums"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""percussion"", ""alternative_cue_novel_associations"": [""drums"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""ensemble"", ""alternative_cue_novel_associations"": [""orchestra"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""cymbals"", ""alternative_cue_novel_associations"": [""orchestra"", ""drums"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""woodwind"", ""alternative_cue_novel_associations"": [""orchestra"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""oboe"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""conductor"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""orchestra"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""rhythm"", ""alternative_cue_novel_associations"": [""drums"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""musician"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cello"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""composer"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""viola"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""saxophone"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""guitar"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""conduct"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""french horn"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""gig"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""trumpet"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drummer"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""violin"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bassoon"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beatles"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drum"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tuba"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""concert"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""trombone"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""symphony"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drums"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""nirvana"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""singers"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""violinist"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""rhythmic"", ""alternative_cue_novel_associations"": [""drums"", ""music""], ""num_alternative_cue_novel_associations"": 2}]",6,1.0,0.0
494,related,"[""family"", ""brother""]",2,87,32.5,"[""brother"", ""cop"", ""prime minister"", ""family"", ""hail""]","[{""alternative_cue"": ""kin"", ""alternative_cue_novel_associations"": [""family"", ""brother""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""incest"", ""alternative_cue_novel_associations"": [""family"", ""brother""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sibling"", ""alternative_cue_novel_associations"": [""family"", ""brother""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sister"", ""alternative_cue_novel_associations"": [""family"", ""brother""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""siblings"", ""alternative_cue_novel_associations"": [""family"", ""brother""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
1332,october,"[""month"", ""fall"", ""leaves""]",3,129,32.333333333333336,"[""fall"", ""leaves"", ""product"", ""spiral"", ""month"", ""detergent""]","[{""alternative_cue"": ""november"", ""alternative_cue_novel_associations"": [""leaves"", ""month"", ""fall""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""rake"", ""alternative_cue_novel_associations"": [""leaves"", ""fall""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""autumn"", ""alternative_cue_novel_associations"": [""leaves"", ""fall""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""foliage"", ""alternative_cue_novel_associations"": [""leaves"", ""fall""], ""num_alternative_cue_novel_associations"": 2}]",2,0.8333333333333334,0.24
1895,blueberries,"[""fruit"", ""pie""]",2,72,28.5,"[""motel"", ""porch"", ""fruit"", ""chicken pox"", ""pie"", ""flag""]","[{""alternative_cue"": ""cherry"", ""alternative_cue_novel_associations"": [""fruit"", ""pie""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cherries"", ""alternative_cue_novel_associations"": [""fruit"", ""pie""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""blackberries"", ""alternative_cue_novel_associations"": [""fruit"", ""pie""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""american"", ""alternative_cue_novel_associations"": [""pie"", ""flag""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""peach"", ""alternative_cue_novel_associations"": [""fruit"", ""pie""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""blackberry"", ""alternative_cue_novel_associations"": [""fruit"", ""pie""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""apple"", ""alternative_cue_novel_associations"": [""fruit"", ""pie""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
141,cents,"[""money"", ""dollar"", ""coin""]",3,104,29.0,"[""dollar"", ""coin"", ""kiwi"", ""submarine"", ""money""]","[{""alternative_cue"": ""euro"", ""alternative_cue_novel_associations"": [""coin"", ""money"", ""dollar""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""quarter"", ""alternative_cue_novel_associations"": [""coin"", ""money"", ""dollar""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""yen"", ""alternative_cue_novel_associations"": [""money"", ""dollar""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""guinea"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""buck"", ""alternative_cue_novel_associations"": [""money"", ""dollar""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""dime"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bill"", ""alternative_cue_novel_associations"": [""money"", ""dollar""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""nickel"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pence"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""currency"", ""alternative_cue_novel_associations"": [""money"", ""dollar""], ""num_alternative_cue_novel_associations"": 2}]",3,1.0,0.0
190,puss,"[""cat"", ""boots"", ""infection""]",3,92,30.666666666666668,"[""soup"", ""lawyer"", ""boots"", ""cat"", ""infection""]",[],0,1.0,0.0
819,drunk,"[""alcohol"", ""beer""]",2,58,23.5,"[""square"", ""beer"", ""digits"", ""blower"", ""alcohol""]","[{""alternative_cue"": ""ale"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bartender"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""chaser"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""liquor"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""brewery"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drinking"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beverage"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bars"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cider"", ""alternative_cue_novel_associations"": [""alcohol"", ""beer""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
1828,needles,"[""sewing"", ""thread""]",2,72,18.5,"[""scrabble"", ""hangman"", ""curry"", ""thread"", ""pour"", ""sewing""]","[{""alternative_cue"": ""embroidery"", ""alternative_cue_novel_associations"": [""sewing"", ""thread""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""seam"", ""alternative_cue_novel_associations"": [""sewing"", ""thread""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""seamstress"", ""alternative_cue_novel_associations"": [""sewing"", ""thread""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""thimble"", ""alternative_cue_novel_associations"": [""sewing"", ""thread""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""stitch"", ""alternative_cue_novel_associations"": [""sewing"", ""thread""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
172,refreshment,"[""drink"", ""water"", ""food""]",3,93,28.666666666666668,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]","[{""alternative_cue"": ""canteen"", ""alternative_cue_novel_associations"": [""food"", ""drink"", ""water""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""sustenance"", ""alternative_cue_novel_associations"": [""food"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""eat"", ""alternative_cue_novel_associations"": [""food"", ""drink""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""consume"", ""alternative_cue_novel_associations"": [""food"", ""drink""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cups"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pour"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sip"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""gulp"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""thirst"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""refreshing"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tonic"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""aqua"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""quench"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""necessity"", ""alternative_cue_novel_associations"": [""food"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""thirsty"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""trough"", ""alternative_cue_novel_associations"": [""food"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""hydrate"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fish"", ""alternative_cue_novel_associations"": [""food"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""refresh"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""liquid"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""glass"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""soda"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beverage"", ""alternative_cue_novel_associations"": [""drink"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""shortage"", ""alternative_cue_novel_associations"": [""food"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""swallow"", ""alternative_cue_novel_associations"": [""food"", ""drink""], ""num_alternative_cue_novel_associations"": 2}]",4,0.8333333333333334,0.24
