candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
"[""climb"", ""tin"", ""hot"", ""cologne"", ""month""]",climb,"[""climb"", ""hot""]",67,2,839,5,1,0,swow,892
"[""railroad"", ""drink"", ""sea"", ""food"", ""whistle"", ""astronaut""]",container,"[""drink"", ""whistle"", ""astronaut""]",50,3,841,6,1,0,swow,893
"[""railroad"", ""drink"", ""sea"", ""food"", ""whistle"", ""astronaut""]",above,"[""railroad"", ""astronaut""]",0,2,842,6,1,0,swow,894
"[""railroad"", ""drink"", ""sea"", ""food"", ""whistle"", ""astronaut""]",leaves,"[""drink"", ""food""]",0,2,843,6,1,0,swow,895
"[""boot"", ""lion"", ""animal"", ""shove"", ""text"", ""deer""]",hide,"[""boot"", ""lion"", ""animal"", ""deer""]",40,4,846,6,1,0,swow,896
"[""boot"", ""lion"", ""animal"", ""shove"", ""text"", ""deer""]",foodchain,"[""lion"", ""deer""]",67,2,850,6,1,0,swow,897
"[""boot"", ""lion"", ""animal"", ""shove"", ""text"", ""deer""]",savannah,"[""lion"", ""deer""]",0,2,851,6,1,0,swow,898
"[""computer"", ""dip"", ""asphalt"", ""bog"", ""office"", ""duckling""]",cute,"[""computer"", ""duckling""]",0,2,853,6,0.83,0.24,swow,899
"[""computer"", ""dip"", ""asphalt"", ""bog"", ""office"", ""duckling""]",rough,"[""asphalt"", ""bog""]",67,2,854,6,1,0,swow,900
"[""computer"", ""dip"", ""asphalt"", ""bog"", ""office"", ""duckling""]",cute,"[""computer"", ""duckling""]",0,2,856,6,1,0,swow,901
"[""computer"", ""dip"", ""asphalt"", ""bog"", ""office"", ""duckling""]",water,"[""bog"", ""duckling""]",0,2,857,6,1,0,swow,902
"[""food"", ""painter"", ""salmon"", ""teddy"", ""sea"", ""camel""]",sear,"[""food"", ""salmon""]",67,2,858,6,1,0,swow,903
"[""food"", ""painter"", ""salmon"", ""teddy"", ""sea"", ""camel""]",fish,"[""salmon"", ""sea""]",67,2,860,6,1,0,swow,904
"[""food"", ""painter"", ""salmon"", ""teddy"", ""sea"", ""camel""]",grill,"[""food"", ""salmon""]",0,2,861,6,0.83,0.24,swow,905
"[""food"", ""painter"", ""salmon"", ""teddy"", ""sea"", ""camel""]",fuzzy,"[""teddy"", ""camel""]",0,2,862,6,1,0,swow,906
"[""food"", ""painter"", ""salmon"", ""teddy"", ""sea"", ""camel""]",eat,"[""food"", ""salmon""]",0,2,863,6,1,0,swow,907
"[""fruit"", ""backpack"", ""novel"", ""red"", ""sketch"", ""fire""]",contain,"[""backpack"", ""novel""]",100,2,864,6,1,0,swow,908
"[""fruit"", ""backpack"", ""novel"", ""red"", ""sketch"", ""fire""]",school,"[""backpack"", ""novel""]",67,2,865,6,1,0,swow,909
"[""fruit"", ""backpack"", ""novel"", ""red"", ""sketch"", ""fire""]",books,"[""backpack"", ""novel""]",67,2,866,6,1,0,swow,910
"[""fruit"", ""backpack"", ""novel"", ""red"", ""sketch"", ""fire""]",alert,"[""red"", ""sketch"", ""fire""]",50,3,867,6,1,0,swow,911
"[""fruit"", ""backpack"", ""novel"", ""red"", ""sketch"", ""fire""]",hot,"[""red"", ""fire""]",67,2,868,6,1,0,swow,912
"[""fruit"", ""backpack"", ""novel"", ""red"", ""sketch"", ""fire""]",picture,"[""novel"", ""sketch""]",67,2,869,6,1,0,swow,913
"[""file"", ""tuxedo"", ""paper"", ""sword"", ""band"", ""record""]",formal,"[""tuxedo"", ""band""]",67,2,870,6,1,0,swow,914
"[""file"", ""tuxedo"", ""paper"", ""sword"", ""band"", ""record""]",pulp,"[""file"", ""paper""]",100,2,871,6,1,0,swow,915
"[""file"", ""tuxedo"", ""paper"", ""sword"", ""band"", ""record""]",tempo,"[""band"", ""record""]",67,2,873,6,1,0,swow,916
"[""water"", ""beach"", ""sea"", ""sand"", ""explode"", ""potion""]",trap,"[""beach"", ""sea"", ""sand""]",80,3,876,6,1,0,swow,917
"[""water"", ""beach"", ""sea"", ""sand"", ""explode"", ""potion""]",react,"[""explode"", ""potion""]",67,2,877,6,1,0,swow,918
"[""water"", ""beach"", ""sea"", ""sand"", ""explode"", ""potion""]",bubbly,"[""water"", ""potion""]",67,2,880,6,1,0,swow,919
"[""glass"", ""light"", ""wasp"", ""projector"", ""dish""]",white,"[""projector"", ""dish""]",67,2,883,5,1,0,swow,920
"[""glass"", ""light"", ""wasp"", ""projector"", ""dish""]",capacity,"[""glass"", ""dish""]",67,2,884,5,1,0,swow,921
"[""glass"", ""light"", ""wasp"", ""projector"", ""dish""]",buzz,"[""wasp"", ""projector""]",67,2,885,5,1,0,swow,922
"[""glass"", ""light"", ""wasp"", ""projector"", ""dish""]",meal,"[""glass"", ""dish""]",67,2,886,5,1,0,swow,923
"[""glass"", ""light"", ""wasp"", ""projector"", ""dish""]",glass,"[""glass"", ""projector""]",67,2,887,5,1,0,swow,924
"[""sea"", ""mermaid"", ""knoll"", ""sky"", ""night""]",drown,"[""sea"", ""mermaid""]",67,2,889,5,1,0,swow,925
"[""sea"", ""mermaid"", ""knoll"", ""sky"", ""night""]",rest,"[""knoll"", ""night""]",67,2,890,5,1,0,swow,926
"[""sea"", ""mermaid"", ""knoll"", ""sky"", ""night""]",hike,"[""sea"", ""night""]",67,2,891,5,1,0,swow,927
"[""sea"", ""mermaid"", ""knoll"", ""sky"", ""night""]",billions,"[""sky"", ""night""]",67,2,892,5,1,0,swow,928
"[""metal"", ""statue"", ""playstation"", ""gold"", ""medal"", ""missile""]",Windows,"[""statue"", ""missile""]",100,2,895,6,1,0,swow,929
"[""metal"", ""statue"", ""playstation"", ""gold"", ""medal"", ""missile""]",golden,"[""gold"", ""medal""]",0,2,896,6,1,0,swow,930
"[""metal"", ""statue"", ""playstation"", ""gold"", ""medal"", ""missile""]",success,"[""medal"", ""missile""]",0,2,897,6,1,0,swow,931
"[""clothes"", ""torn"", ""dirty"", ""wash"", ""hay""]",dirty,"[""dirty"", ""hay""]",67,2,900,5,1,0,swow,932
"[""clothes"", ""torn"", ""dirty"", ""wash"", ""hay""]",wash,"[""dirty"", ""wash""]",67,2,901,5,1,0,swow,933
"[""clothes"", ""torn"", ""dirty"", ""wash"", ""hay""]",gap,"[""torn"", ""dirty""]",0,2,903,5,1,0,swow,934
"[""clothes"", ""torn"", ""dirty"", ""wash"", ""hay""]",launder,"[""clothes"", ""dirty"", ""wash""]",80,3,904,5,1,0,swow,935
"[""clothes"", ""torn"", ""dirty"", ""wash"", ""hay""]",twin,"[""torn"", ""dirty""]",0,2,905,5,1,0,swow,936
"[""yellow"", ""fan"", ""china"", ""doorstop"", ""dad"", ""food""]",coils,"[""fan"", ""doorstop""]",0,2,906,6,1,0,swow,937
"[""yellow"", ""fan"", ""china"", ""doorstop"", ""dad"", ""food""]",secret,"[""china"", ""dad""]",100,2,907,6,1,0,swow,938
"[""yellow"", ""fan"", ""china"", ""doorstop"", ""dad"", ""food""]",breeze,"[""fan"", ""china""]",67,2,908,6,1,0,swow,939
"[""machine"", ""soap"", ""water"", ""stone"", ""drinking"", ""clothes""]",liquid,"[""water"", ""drinking""]",67,2,912,6,1,0,swow,940
"[""machine"", ""soap"", ""water"", ""stone"", ""drinking"", ""clothes""]",morning,"[""soap"", ""water"", ""clothes""]",50,3,913,6,1,0,swow,941
"[""machine"", ""soap"", ""water"", ""stone"", ""drinking"", ""clothes""]",wash,"[""soap"", ""water""]",67,2,914,6,1,0,swow,942
"[""machine"", ""soap"", ""water"", ""stone"", ""drinking"", ""clothes""]",drink,"[""water"", ""drinking""]",0,2,915,6,1,0,swow,943
"[""machine"", ""soap"", ""water"", ""stone"", ""drinking"", ""clothes""]",hang,"[""machine"", ""drinking"", ""clothes""]",80,3,916,6,0.83,0.24,swow,944
"[""machine"", ""soap"", ""water"", ""stone"", ""drinking"", ""clothes""]",fresh,"[""soap"", ""water"", ""drinking""]",50,3,917,6,0.83,0.24,swow,945
"[""food"", ""site"", ""hair"", ""spoon"", ""oil"", ""alpaca""]",tangle,"[""hair"", ""oil"", ""alpaca""]",80,3,918,6,0.83,0.24,swow,946
"[""food"", ""site"", ""hair"", ""spoon"", ""oil"", ""alpaca""]",hair,"[""hair"", ""alpaca""]",67,2,921,6,1,0,swow,947
"[""island"", ""pear"", ""boat"", ""sea"", ""quiz""]",beach,"[""island"", ""sea""]",0,2,924,5,1,0,swow,948
"[""island"", ""pear"", ""boat"", ""sea"", ""quiz""]",boat,"[""island"", ""boat"", ""sea""]",0,3,925,5,1,0,swow,949
"[""island"", ""pear"", ""boat"", ""sea"", ""quiz""]",shore,"[""island"", ""sea""]",0,2,926,5,1,0,swow,950
"[""island"", ""pear"", ""boat"", ""sea"", ""quiz""]",head,"[""boat"", ""quiz""]",67,2,929,5,1,0,swow,951
"[""crow"", ""stomach"", ""muscle"", ""chess"", ""footprint""]",move,"[""crow"", ""chess"", ""footprint""]",50,3,931,5,0.83,0.24,swow,952
"[""crow"", ""stomach"", ""muscle"", ""chess"", ""footprint""]",nurse,"[""stomach"", ""muscle""]",67,2,933,5,1,0,swow,953
"[""crow"", ""stomach"", ""muscle"", ""chess"", ""footprint""]",interior,"[""stomach"", ""muscle""]",0,2,934,5,1,0,swow,954
"[""cup"", ""badge"", ""perfume"", ""coffee"", ""face""]",ceramic,"[""cup"", ""coffee""]",0,2,944,5,1,0,swow,955
"[""cup"", ""badge"", ""perfume"", ""coffee"", ""face""]",sip,"[""cup"", ""coffee""]",0,2,946,5,1,0,swow,956
"[""arachnid"", ""drink"", ""freckles"", ""alcohol"", ""poison"", ""drugs""]",danger,"[""arachnid"", ""poison"", ""drugs""]",50,3,948,6,1,0,swow,957
"[""arachnid"", ""drink"", ""freckles"", ""alcohol"", ""poison"", ""drugs""]",illegal,"[""poison"", ""drugs""]",100,2,949,6,1,0,swow,958
"[""arachnid"", ""drink"", ""freckles"", ""alcohol"", ""poison"", ""drugs""]",alive,"[""arachnid"", ""freckles""]",0,2,950,6,1,0,swow,959
"[""arachnid"", ""drink"", ""freckles"", ""alcohol"", ""poison"", ""drugs""]",description,"[""alcohol"", ""poison""]",67,2,953,6,1,0,swow,960
"[""vermin"", ""conch"", ""pat"", ""priest"", ""sneeze"", ""pimple""]",creature,"[""vermin"", ""conch""]",67,2,954,6,1,0,swow,961
"[""vermin"", ""conch"", ""pat"", ""priest"", ""sneeze"", ""pimple""]",bald,"[""pat"", ""priest""]",67,2,955,6,1,0,swow,962
"[""vermin"", ""conch"", ""pat"", ""priest"", ""sneeze"", ""pimple""]",elbow,"[""pat"", ""priest""]",67,2,956,6,1,0,swow,963
"[""tree"", ""fruit"", ""leaf"", ""wizard"", ""frog"", ""hot tub""]",curse,"[""wizard"", ""frog""]",67,2,962,6,1,0,swow,964
"[""tree"", ""fruit"", ""leaf"", ""wizard"", ""frog"", ""hot tub""]",shade,"[""tree"", ""hot tub""]",100,2,963,6,1,0,swow,965
"[""tree"", ""fruit"", ""leaf"", ""wizard"", ""frog"", ""hot tub""]",aquatic,"[""frog"", ""hot tub""]",67,2,964,6,1,0,swow,966
"[""cage"", ""reef"", ""ice cream"", ""parrot"", ""bird""]",seed,"[""cage"", ""parrot"", ""bird""]",0,3,966,5,1,0,swow,967
"[""cage"", ""reef"", ""ice cream"", ""parrot"", ""bird""]",bird,"[""cage"", ""parrot"", ""bird""]",0,3,968,5,0.83,0.24,swow,968
"[""cage"", ""reef"", ""ice cream"", ""parrot"", ""bird""]",wings,"[""parrot"", ""bird""]",0,2,969,5,1,0,swow,969
"[""cage"", ""reef"", ""ice cream"", ""parrot"", ""bird""]",beak,"[""parrot"", ""bird""]",0,2,970,5,1,0,swow,970
"[""cage"", ""reef"", ""ice cream"", ""parrot"", ""bird""]",wild,"[""reef"", ""parrot"", ""bird""]",50,3,971,5,1,0,swow,971
"[""sky"", ""rope"", ""dalmatian"", ""lens"", ""guard""]",sight,"[""dalmatian"", ""lens"", ""guard""]",50,3,972,5,0.83,0.24,swow,972
"[""sky"", ""rope"", ""dalmatian"", ""lens"", ""guard""]",sky,"[""sky"", ""guard""]",0,2,973,5,1,0,swow,973
"[""sky"", ""rope"", ""dalmatian"", ""lens"", ""guard""]",white,"[""sky"", ""dalmatian""]",67,2,974,5,1,0,swow,974
"[""sky"", ""rope"", ""dalmatian"", ""lens"", ""guard""]",detain,"[""rope"", ""guard""]",0,2,975,5,1,0,swow,975
"[""sky"", ""rope"", ""dalmatian"", ""lens"", ""guard""]",leash,"[""rope"", ""dalmatian""]",67,2,976,5,1,0,swow,976
"[""sky"", ""rope"", ""dalmatian"", ""lens"", ""guard""]",sight,"[""dalmatian"", ""lens"", ""guard""]",50,3,977,5,1,0,swow,977
"[""land"", ""country"", ""hooker"", ""gel"", ""drugs""]",style,"[""land"", ""hooker"", ""gel""]",50,3,978,5,1,0,swow,978
"[""land"", ""country"", ""hooker"", ""gel"", ""drugs""]",country,"[""land"", ""country"", ""hooker""]",50,3,979,5,1,0,swow,979
"[""land"", ""country"", ""hooker"", ""gel"", ""drugs""]",land,"[""land"", ""country""]",0,2,980,5,1,0,swow,980
"[""land"", ""country"", ""hooker"", ""gel"", ""drugs""]",green,"[""land"", ""country"", ""drugs""]",50,3,981,5,1,0,swow,981
"[""land"", ""country"", ""hooker"", ""gel"", ""drugs""]",passion,"[""land"", ""hooker""]",67,2,982,5,1,0,swow,982
"[""land"", ""country"", ""hooker"", ""gel"", ""drugs""]",inspired,"[""land"", ""hooker""]",67,2,983,5,1,0,swow,983
"[""tree"", ""brown"", ""scanner"", ""computer"", ""jet""]",oxygen,"[""tree"", ""jet""]",100,2,984,5,1,0,swow,984
"[""tree"", ""brown"", ""scanner"", ""computer"", ""jet""]",display,"[""scanner"", ""computer""]",67,2,985,5,1,0,swow,985
"[""tree"", ""brown"", ""scanner"", ""computer"", ""jet""]",dream,"[""tree"", ""jet""]",67,2,987,5,1,0,swow,986
"[""tree"", ""brown"", ""scanner"", ""computer"", ""jet""]",bark,"[""tree"", ""brown""]",0,2,988,5,1,0,swow,987
"[""tree"", ""brown"", ""scanner"", ""computer"", ""jet""]",print,"[""scanner"", ""computer""]",67,2,989,5,1,0,swow,988
"[""board"", ""twins"", ""baby"", ""animal"", ""baker"", ""feather""]",textured,"[""board"", ""feather""]",0,2,991,6,1,0,swow,989
"[""board"", ""twins"", ""baby"", ""animal"", ""baker"", ""feather""]",hair,"[""twins"", ""baby"", ""animal"", ""baker""]",67,4,992,6,1,0,swow,990
"[""board"", ""twins"", ""baby"", ""animal"", ""baker"", ""feather""]",shirt,"[""twins"", ""baby"", ""baker""]",80,3,993,6,1,0,swow,991
"[""human"", ""beard"", ""leaves"", ""sunburn"", ""man""]",soothe,"[""leaves"", ""sunburn""]",67,2,996,5,1,0,swow,992
"[""whale"", ""hostess"", ""dolly"", ""bank"", ""edge"", ""money""]",heavy,"[""whale"", ""dolly""]",0,2,1003,6,1,0,swow,993
"[""whale"", ""hostess"", ""dolly"", ""bank"", ""edge"", ""money""]",corporate,"[""hostess"", ""bank"", ""edge"", ""money""]",67,4,1004,6,1,0,swow,994
"[""whale"", ""hostess"", ""dolly"", ""bank"", ""edge"", ""money""]",motion,"[""whale"", ""dolly"", ""edge""]",0,3,1005,6,1,0,swow,995
"[""whale"", ""hostess"", ""dolly"", ""bank"", ""edge"", ""money""]",curve,"[""whale"", ""hostess"", ""edge""]",50,3,1006,6,1,0,swow,996
"[""whale"", ""hostess"", ""dolly"", ""bank"", ""edge"", ""money""]",move,"[""whale"", ""dolly""]",67,2,1007,6,1,0,swow,997
"[""pet"", ""boy"", ""mail"", ""shepherd"", ""church"", ""priest""]",vet,"[""pet"", ""shepherd""]",67,2,1008,6,1,0,swow,998
"[""pet"", ""boy"", ""mail"", ""shepherd"", ""church"", ""priest""]",bless,"[""church"", ""priest""]",67,2,1009,6,1,0,swow,999
"[""pet"", ""boy"", ""mail"", ""shepherd"", ""church"", ""priest""]",friend,"[""pet"", ""shepherd"", ""church""]",50,3,1010,6,0.83,0.24,swow,1000
"[""pet"", ""boy"", ""mail"", ""shepherd"", ""church"", ""priest""]",ceremony,"[""church"", ""priest""]",67,2,1011,6,1,0,swow,1001
"[""pet"", ""boy"", ""mail"", ""shepherd"", ""church"", ""priest""]",vestments,"[""church"", ""priest""]",0,2,1012,6,1,0,swow,1002
"[""pet"", ""boy"", ""mail"", ""shepherd"", ""church"", ""priest""]",marmaduke,"[""pet"", ""shepherd""]",0,2,1013,6,1,0,swow,1003
"[""rose"", ""food"", ""blanket"", ""folded"", ""noose"", ""hug""]",valentine,"[""rose"", ""hug""]",0,2,1014,6,1,0,swow,1004
"[""rose"", ""food"", ""blanket"", ""folded"", ""noose"", ""hug""]",folded,"[""blanket"", ""folded""]",0,2,1015,6,1,0,swow,1005
"[""rose"", ""food"", ""blanket"", ""folded"", ""noose"", ""hug""]",valentine,"[""rose"", ""hug""]",0,2,1016,6,1,0,swow,1006
"[""stove"", ""home"", ""wheelchair"", ""koala"", ""country""]",Ride,"[""wheelchair"", ""koala""]",0,2,1021,5,1,0,swow,1007
"[""stove"", ""home"", ""wheelchair"", ""koala"", ""country""]",location,"[""home"", ""country""]",0,2,1024,5,1,0,swow,1008
"[""whisper"", ""court"", ""journalist"", ""game"", ""ball"", ""gondola""]",attention,"[""whisper"", ""court"", ""journalist""]",50,3,1026,6,0.83,0.24,swow,1009
"[""whisper"", ""court"", ""journalist"", ""game"", ""ball"", ""gondola""]",scandalous,"[""whisper"", ""court""]",67,2,1029,6,1,0,swow,1010
"[""whisper"", ""court"", ""journalist"", ""game"", ""ball"", ""gondola""]",hearing,"[""whisper"", ""court""]",0,2,1031,6,1,0,swow,1011
"[""fall"", ""leaves"", ""product"", ""spiral"", ""month"", ""detergent""]",photosynthesis,"[""fall"", ""leaves""]",0,2,1032,6,1,0,swow,1012
"[""fall"", ""leaves"", ""product"", ""spiral"", ""month"", ""detergent""]",veins,"[""fall"", ""leaves""]",0,2,1033,6,1,0,swow,1013
"[""fall"", ""leaves"", ""product"", ""spiral"", ""month"", ""detergent""]",office,"[""product"", ""month""]",100,2,1035,6,1,0,swow,1014
"[""fall"", ""leaves"", ""product"", ""spiral"", ""month"", ""detergent""]",trees,"[""fall"", ""leaves""]",0,2,1036,6,1,0,swow,1015
"[""fall"", ""leaves"", ""product"", ""spiral"", ""month"", ""detergent""]",product,"[""product"", ""detergent""]",0,2,1037,6,1,0,swow,1016
"[""food"", ""aunt"", ""sperm"", ""dip"", ""chickpea"", ""bridge""]",offspring,"[""aunt"", ""sperm""]",0,2,1038,6,1,0,swow,1017
"[""food"", ""aunt"", ""sperm"", ""dip"", ""chickpea"", ""bridge""]",garbonzo,"[""food"", ""chickpea""]",67,2,1039,6,1,0,swow,1018
"[""food"", ""aunt"", ""sperm"", ""dip"", ""chickpea"", ""bridge""]",celebration,"[""food"", ""aunt"", ""sperm"", ""dip""]",40,4,1040,6,0.87,0.19,swow,1019
"[""food"", ""aunt"", ""sperm"", ""dip"", ""chickpea"", ""bridge""]",family,"[""aunt"", ""sperm""]",67,2,1041,6,1,0,swow,1020
"[""food"", ""aunt"", ""sperm"", ""dip"", ""chickpea"", ""bridge""]",tomato,"[""food"", ""dip""]",67,2,1043,6,1,0,swow,1021
"[""veranda"", ""hair"", ""compass"", ""man"", ""beard"", ""face""]",attractive,"[""man"", ""beard"", ""face""]",50,3,1044,6,0.83,0.24,swow,1022
"[""veranda"", ""hair"", ""compass"", ""man"", ""beard"", ""face""]",feminine,"[""hair"", ""face""]",0,2,1045,6,1,0,swow,1023
"[""veranda"", ""hair"", ""compass"", ""man"", ""beard"", ""face""]",bro,"[""man"", ""beard""]",0,2,1046,6,1,0,swow,1024
"[""veranda"", ""hair"", ""compass"", ""man"", ""beard"", ""face""]",wamen,"[""hair"", ""face""]",67,2,1047,6,1,0,swow,1025
"[""veranda"", ""hair"", ""compass"", ""man"", ""beard"", ""face""]",she,"[""hair"", ""face""]",67,2,1049,6,1,0,swow,1026
"[""fruit"", ""sandwich"", ""leaping"", ""purple"", ""witch""]",flying,"[""leaping"", ""witch""]",67,2,1050,5,1,0,swow,1027
"[""fruit"", ""sandwich"", ""leaping"", ""purple"", ""witch""]",citrus,"[""fruit"", ""sandwich""]",67,2,1051,5,1,0,swow,1028
"[""fruit"", ""sandwich"", ""leaping"", ""purple"", ""witch""]",slice,"[""fruit"", ""sandwich""]",67,2,1052,5,1,0,swow,1029
"[""fruit"", ""sandwich"", ""leaping"", ""purple"", ""witch""]",produce,"[""fruit"", ""sandwich"", ""purple""]",50,3,1054,5,0.83,0.24,swow,1030
"[""fruit"", ""sandwich"", ""leaping"", ""purple"", ""witch""]",human,"[""leaping"", ""witch""]",67,2,1055,5,1,0,swow,1031
"[""infection"", ""swine"", ""tomato"", ""apple"", ""yogurt"", ""fruit""]",acidic,"[""tomato"", ""fruit""]",0,2,1057,6,1,0,swow,1032
"[""infection"", ""swine"", ""tomato"", ""apple"", ""yogurt"", ""fruit""]",cultivate,"[""tomato"", ""yogurt"", ""fruit""]",50,3,1059,6,1,0,swow,1033
"[""thief"", ""drawing"", ""bank"", ""truck"", ""mask"", ""money""]",valuables,"[""thief"", ""bank"", ""money""]",50,3,1062,6,1,0,swow,1034
"[""thief"", ""drawing"", ""bank"", ""truck"", ""mask"", ""money""]",move,"[""thief"", ""truck""]",67,2,1063,6,1,0,swow,1035
"[""thief"", ""drawing"", ""bank"", ""truck"", ""mask"", ""money""]",disguise,"[""thief"", ""mask""]",67,2,1065,6,1,0,swow,1036
"[""thief"", ""drawing"", ""bank"", ""truck"", ""mask"", ""money""]",savings,"[""bank"", ""money""]",67,2,1067,6,1,0,swow,1037
"[""onion"", ""people"", ""chalk"", ""group"", ""knot"", ""eraser""]",attach,"[""group"", ""knot""]",67,2,1068,6,1,0,swow,1038
"[""onion"", ""people"", ""chalk"", ""group"", ""knot"", ""eraser""]",groups,"[""people"", ""chalk"", ""group""]",80,3,1069,6,1,0,swow,1039
"[""onion"", ""people"", ""chalk"", ""group"", ""knot"", ""eraser""]",rainbow,"[""chalk"", ""group""]",67,2,1072,6,1,0,swow,1040
"[""onion"", ""people"", ""chalk"", ""group"", ""knot"", ""eraser""]",sketching,"[""chalk"", ""eraser""]",100,2,1073,6,1,0,swow,1041
"[""tumor"", ""popcorn"", ""pictures"", ""digit"", ""camera"", ""creature""]",expensive,"[""digit"", ""camera""]",0,2,1074,6,1,0,swow,1042
"[""tumor"", ""popcorn"", ""pictures"", ""digit"", ""camera"", ""creature""]",lighting,"[""pictures"", ""camera"", ""creature""]",80,3,1078,6,1,0,swow,1043
"[""chimney"", ""net"", ""sky"", ""mint"", ""rain""]",smoke,"[""chimney"", ""sky""]",67,2,1080,5,1,0,swow,1044
"[""chimney"", ""net"", ""sky"", ""mint"", ""rain""]",climate,"[""sky"", ""mint"", ""rain""]",50,3,1085,5,1,0,swow,1045
"[""spy"", ""brake"", ""caffeine"", ""guy"", ""coffee""]",energy,"[""caffeine"", ""coffee""]",100,2,1086,5,1,0,swow,1046
"[""spy"", ""brake"", ""caffeine"", ""guy"", ""coffee""]",caffeine,"[""caffeine"", ""coffee""]",0,2,1089,5,1,0,swow,1047
"[""spy"", ""brake"", ""caffeine"", ""guy"", ""coffee""]",spy,"[""spy"", ""guy""]",0,2,1090,5,1,0,swow,1048
"[""boxing"", ""carrot"", ""blood"", ""tile"", ""woman"", ""crucifix""]",bloody,"[""boxing"", ""blood"", ""crucifix""]",50,3,1094,6,1,0,swow,1049
"[""boxing"", ""carrot"", ""blood"", ""tile"", ""woman"", ""crucifix""]",square,"[""blood"", ""tile""]",67,2,1096,6,1,0,swow,1050
"[""factory"", ""police"", ""billboard"", ""bun"", ""metal"", ""lead""]",manufacturing,"[""factory"", ""metal""]",0,2,1098,6,1,0,swow,1051
"[""factory"", ""police"", ""billboard"", ""bun"", ""metal"", ""lead""]",insurance,"[""factory"", ""police"", ""billboard""]",80,3,1100,6,0.83,0.24,swow,1052
"[""factory"", ""police"", ""billboard"", ""bun"", ""metal"", ""lead""]",union,"[""factory"", ""police"", ""billboard""]",0,3,1102,6,1,0,swow,1053
"[""horse"", ""salmon"", ""family"", ""car"", ""heart"", ""stallion""]",glue,"[""horse"", ""stallion""]",0,2,1104,6,1,0,swow,1054
"[""horse"", ""salmon"", ""family"", ""car"", ""heart"", ""stallion""]",power,"[""horse"", ""car"", ""stallion""]",80,3,1105,6,1,0,swow,1055
"[""horse"", ""salmon"", ""family"", ""car"", ""heart"", ""stallion""]",power,"[""horse"", ""car"", ""stallion""]",80,3,1106,6,1,0,swow,1056
